"SITECODE","LCODE","SDATE","SHOUR","SMINS","RECORDER","RECCODE","TEMP","SUNPERC","WSPEEDB","WEEK"
"T06","01",14-JUN-10,11,45,"John Bater","4",19,100,1,11
"T07","01",15-JUN-10,11,58,"Gordon Common","2",14,87,1,11
"T10","01",16-JUN-10,12,0,"Stuart Corbett","4",16,100,2,11
"T08","01",16-JUN-10,13,25,"Michele Taylor","6",18,100,5,11
"T11","01",16-JUN-10,14,0,"Alex Turner","1",16,100,3,11
"T04","01",16-JUN-10,12,20,"Beverley Dodd","18",16,0,2,11
"T03","01",16-JUN-10,11,55,"H D Nicholson","2",17,100,1,11
"T02","02",16-JUN-10,,,"David Hamilton","4",,0,4,11
"T10","01",17-JUN-10,14,40,"Stuart Corbett","4",20,100,2,12
"T08","01",18-JUN-10,11,45,"Michele Taylor","6",19,6,1,12
"T01","01",18-JUN-10,,,"Simon McMillan","4",,100,,12
"T09","01",20-JUN-10,,,"Christine Tilbury","7",,100,1,12
"T04","02",20-JUN-10,11,0,"Ian H Findlay","1",19,100,1,12
"T02","02",21-JUN-10,,,"David Hamilton","4",,100,5,12
"T06","01",21-JUN-10,11,30,"John Bater","4",22,100,2,12
"T07","01",21-JUN-10,13,40,"Gordon Common","2",17,88,2,12
"T05","01",21-JUN-10,12,40,"Belinda Wheeler","6",23,100,2,12
"T02","01",22-JUN-10,,,"David Hamilton","4",,100,3,12
"T11","01",23-JUN-10,12,44,"Alex Turner","1",13,72,2,12
"T04","01",23-JUN-10,12,40,"Beverley Dodd","18",15,0,3,12
"T03","01",23-JUN-10,12,15,"H D Nicholson","2",19,100,2,12
"T06","01",23-JUN-10,11,30,"John Bater","4",19,100,,12
"T05","01",25-JUN-10,12,10,"Anne Harvey","7",20,100,2,13
"T10","01",25-JUN-10,10,45,"Stuart Corbett","4",20,100,1,13
"T02","02",25-JUN-10,,,"David Hamilton","4",,0,1,13
"T08","01",27-JUN-10,11,27,"Michele Taylor","6",24,14,1,13
"T09","01",27-JUN-10,,,"Christine Tilbury","7",,100,1,13
"T07","01",28-JUN-10,14,10,"Gordon Common","2",17,92,3,13
"T03","01",30-JUN-10,11,50,"B McCarney","7",19,100,2,13
"T11","01",30-JUN-10,14,30,"Alex Turner","1",16,50,1,13
"T04","02",30-JUN-10,11,0,"Ian H Findlay","1",21,100,,13
"T04","01",30-JUN-10,13,10,"Beverley Dodd","18",17,10,1,13
"T01","01",01-JUL-10,,,"Simon McMillan","4",,100,3,14
"T08","01",01-JUL-10,10,45,"Michele Taylor","6",22,75,4,14
"T05","01",02-JUL-10,13,5,"Anne Harvey","7",20,58,3,14
"T02","02",02-JUL-10,,,"David Hamilton","4",,100,6,14
"T03","01",07-JUL-10,11,45,"H D Nicholson","2",18,100,3,14
"T04","02",07-JUL-10,11,30,"Ian H Findlay","1",17,100,1,14
"T10","01",07-JUL-10,14,0,"Stuart Corbett","4",18,0,3,14
"T05","01",08-JUL-10,12,5,"Anne Harvey","7",21,45,3,15
"T01","01",08-JUL-10,,,"Simon McMillan","4",,100,2,15
"T10","01",09-JUL-10,10,50,"Stuart Corbett","4",21,100,2,15
"T06","01",09-JUL-10,11,45,"John Bater","4",25,100,1,15
"T08","01",09-JUL-10,11,0,"Michele Taylor","6",27,100,3,15
"T04","02",10-JUL-10,11,0,"Ian H Findlay","1",20,50,2,15
"T02","01",13-JUL-10,,,"Gabor Pozsgai","6",,100,3,15
"T02","02",13-JUL-10,,,"David Hamilton","4",,100,3,15
"T01","01",16-JUL-10,,,"Simon McMillan","4",,0,3,16
"T06","01",17-JUL-10,12,5,"John Bater","4",20,85,2,16
"T09","01",18-JUL-10,,,"Christine Tilbury","7",,100,,16
"T01","01",19-JUL-10,,,"Simon McMillan","4",,100,4,16
"T10","01",19-JUL-10,12,30,"Stuart Corbett","4",23,100,3,16
"T05","01",19-JUL-10,12,15,"Belinda Wheeler","6",22,100,3,16
"T02","02",20-JUL-10,,,"David Hamilton","4",,0,3,16
"T08","01",20-JUL-10,11,35,"Michele Taylor","6",26,68,3,16
"T04","02",20-JUL-10,11,0,"Ian H Findlay","1",17,50,1,16
"T02","01",20-JUL-10,,,"David Hamilton","4",,100,2,16
"T11","01",21-JUL-10,13,29,"Jonathan Easter","12",13,15,2,16
"T03","01",21-JUL-10,15,25,"H D Nicholson","2",19,0,2,16
"T05","01",23-JUL-10,12,20,"Anne Harvey","7",17,20,2,17
"T04","02",23-JUL-10,11,0,"Ian H Findlay","1",18,100,,17
"T08","01",26-JUL-10,13,24,"Michele Taylor","6",23,0,3,17
"T02","02",27-JUL-10,,,"David Hamilton","4",,100,2,17
"T10","01",27-JUL-10,14,30,"Stuart Corbett","4",22,20,3,17
"T03","01",28-JUL-10,12,30,"B McCarney & R Stewart","6",23,60,2,17
"T06","01",29-JUL-10,11,55,"John Bater","4",19,0,1,18
"T04","02",29-JUL-10,14,0,"Ian H Findlay","1",17,100,1,18
"T05","01",29-JUL-10,13,20,"Anne Harvey","7",18,64,4,18
"T08","01",30-JUL-10,12,10,"Michele Taylor","6",21,0,2,18
"T02","01",03-AUG-10,,,"David Hamilton","4",,100,3,18
"T10","01",03-AUG-10,10,45,"Stuart Corbett","4",18,73,2,18
"T06","01",03-AUG-10,11,50,"John Bater","4",21,100,,18
"T02","02",03-AUG-10,,,"David Hamilton","4",,100,3,18
"T03","01",04-AUG-10,11,45,"H D Nicholson","2",17,0,2,18
"T08","01",05-AUG-10,10,59,"Mike Morecroft","1",19,5,2,19
"T04","02",08-AUG-10,14,30,"Ian H Findlay","1",18,50,1,19
"T10","01",09-AUG-10,15,0,"Stuart Corbett","4",20,40,3,19
"T06","01",09-AUG-10,11,50,"John Bater","4",24,100,,19
"T05","01",11-AUG-10,14,35,"Belinda Wheeler","6",17,40,3,19
"T03","01",11-AUG-10,11,45,"H D Nicholson","2",16,60,2,19
"T05","01",15-AUG-10,13,10,"Anne Harvey","7",20,85,3,20
"T04","02",15-AUG-10,11,30,"Ian H Findlay","1",20,100,1,20
"T10","01",16-AUG-10,12,40,"Stuart Corbett","4",22,100,3,20
"T11","01",16-AUG-10,13,40,"Jonathan Easter","12",15,100,1,20
"T08","01",16-AUG-10,11,8,"Michele Taylor","6",19,86,4,20
"T03","01",18-AUG-10,11,45,"H D Nicholson","2",18,100,2,20
"T11","01",18-AUG-10,13,30,"Jonathan Easter","12",13,39,1,20
"T02","02",19-AUG-10,,,"David Hamilton","4",,100,4,21
"T08","01",19-AUG-10,13,45,"Michele Taylor","6",19,26,4,21
"T06","01",19-AUG-10,12,10,"John Bater","4",20,100,2,21
"T02","01",19-AUG-10,,,"David Hamilton","4",,100,3,21
"T07","01",22-AUG-10,13,23,"Gordon Common","2",15,88,3,21
"T05","01",22-AUG-10,11,40,"Anne Harvey","7",19,69,1,21
"T04","02",22-AUG-10,11,30,"Ian H Findlay","1",16,100,1,21
"T03","01",25-AUG-10,11,45,"H D Nicholson","2",18,100,1,21
"T11","01",25-AUG-10,12,15,"Dylan Lloyd","13",14,22,,21
"T04","01",25-AUG-10,11,53,"Beverley Dodd","18",13,100,2,21
"T07","01",26-AUG-10,12,18,"Gordon Common","2",14,100,2,22
"T05","01",27-AUG-10,13,45,"Anne Harvey","7",16,93,4,22
"T06","01",31-AUG-10,12,5,"John Bater","4",17,100,,22
"T04","02",31-AUG-10,11,0,"Ian H Findlay","1",18,100,1,22
"T02","02",31-AUG-10,,,"David Hamilton","4",,100,3,22
"T08","01",01-SEP-10,12,35,"Michele Taylor","6",22,100,2,22
"T10","01",01-SEP-10,13,50,"Stuart Corbett","4",18,100,2,22
"T03","01",01-SEP-10,11,25,"H D Nicholson","2",19,100,1,22
"T11","01",01-SEP-10,13,30,"Jonathan Easter","12",17,90,1,22
"T04","01",01-SEP-10,13,46,"Beverley Dodd","18",17,100,2,22
"T04","02",03-SEP-10,11,0,"Ian H Findlay","1",20,100,,23
"T08","01",03-SEP-10,13,42,"Michele Taylor","6",21,73,2,23
"T10","01",03-SEP-10,12,50,"Stuart Corbett","4",19,100,2,23
"T02","01",03-SEP-10,,,"David Hamilton","4",,100,1,23
"T01","01",03-SEP-10,,,"Simon McMillan","4",,100,2,23
"T05","01",04-SEP-10,14,0,"Anne Harvey","7",17,57,4,23
"T11","01",05-SEP-10,12,53,"Jonathan Easter","12",14,54,1,23
"T06","01",06-SEP-10,12,10,"John Bater","4",18,20,3,23
"T03","01",07-SEP-10,11,25,"H D Nicholson","2",18,100,2,23
"T04","01",08-SEP-10,13,30,"Beverley Dodd","18",15,80,2,23
"T02","01",09-SEP-10,,,"David Hamilton","4",,0,1,24
"T04","02",13-SEP-10,11,0,"Ian H Findlay","1",18,100,,24
"T03","01",15-SEP-10,11,25,"H D Nicholson","2",19,100,1,24
"T05","01",15-SEP-10,12,5,"Anne Harvey","7",15,74,5,24
"T05","01",17-SEP-10,12,5,"Anne Harvey","7",14,87,3,25
"T10","01",17-SEP-10,11,40,"Stuart Corbett","4",13,80,2,25
"T08","01",20-SEP-10,14,14,"Michele Taylor","6",19,38,4,25
"T06","01",20-SEP-10,11,55,"John Bater","4",20,100,2,25
"T04","02",21-SEP-10,11,30,"Ian H Findlay","1",17,100,1,25
"T03","01",22-SEP-10,11,25,"H D Nicholson","2",18,100,1,25
"T04","02",23-SEP-10,11,0,"Ian H Findlay","1",16,50,1,26
"T05","01",25-SEP-10,12,40,"Anne Harvey","7",13,82,4,26
"T02","01",29-SEP-10,,,"David Hamilton","4",,100,1,26
"T03","01",29-SEP-10,11,25,"H D Nicholson","2",18,100,2,26
"T06","01",29-SEP-10,11,55,"John Bater","4",15,100,,26
"T08","01",07-OCT-10,13,20,"Michele Taylor","6",17,100,4,
"T08","01",23-MAR-11,11,2,"Michele Taylor","6",17,95,3,
"T04","02",02-APR-11,11,13,"Ian H Findlay","1",11,100,2,1
"T05","01",04-APR-11,12,40,"Deborah Beaumont","8",17,100,2,1
"T08","01",06-APR-11,11,21,"Michele Taylor","6",19,98,3,1
"T10","01",06-APR-11,14,35,"Stuart Corbett","4",19,100,2,1
"T01","01",07-APR-11,13,50,"Simon McMillan","4",17,75,-1,1
"T05","01",08-APR-11,14,5,"Deborah Beaumont","8",20,100,1,2
"T08","01",08-APR-11,11,39,"Michele Taylor","6",17,100,1,2
"T04","02",09-APR-11,11,30,"Ian H Findlay","1",18,100,-1,2
"T02","01",11-APR-11,13,50,"David Hamilton","4",15,64,3,2
"T10","01",12-APR-11,13,45,"Stuart Corbett","4",12,100,3,2
"T03","01",13-APR-11,11,50,"H D Nicholson","2",14,0,2,2
"T05","01",17-APR-11,11,45,"Deborah Beaumont","8",18,100,3,3
"T08","01",18-APR-11,14,7,"Michele Taylor","6",17,60,4,3
"T10","01",18-APR-11,12,20,"Stuart Corbett","4",16,100,3,3
"T04","01",20-APR-11,14,0,"Beverley Dodd","18",14,100,2,3
"T09","01",20-APR-11,11,16,"Tim Knight","10",18,100,-1,3
"T11","01",20-APR-11,13,30,"Alex Turner","1",16,52,2,3
"T04","02",20-APR-11,11,30,"Ian H Findlay","1",18,100,-1,3
"T03","01",20-APR-11,12,15,"H D Nicholson","2",18,100,4,3
"T02","02",20-APR-11,14,45,"David Hamilton","4",17,100,2,3
"T02","01",20-APR-11,13,30,"David Hamilton","4",16,100,1,3
"T01","01",20-APR-11,13,35,"Simon McMillan","4",19,100,-1,3
"T02","02",22-APR-11,12,45,"David Hamilton","4",16,100,2,4
"T10","01",22-APR-11,12,15,"Stuart Corbett","4",21,100,2,4
"T02","01",22-APR-11,13,30,"David Hamilton","4",17,100,2,4
"T04","02",24-APR-11,11,0,"Ian H Findlay","1",16,100,-1,4
"T05","01",24-APR-11,13,40,"Deborah Beaumont","8",19,86,3,4
"T09","01",26-APR-11,13,8,"Tim Knight","10",15,75,2,4
"T01","01",27-APR-11,13,50,"Simon McMillan","4",15,93,-1,4
"T08","01",27-APR-11,15,0,"David Schoepfer","12",16,100,3,4
"T03","01",27-APR-11,11,35,"H D Nicholson","2",15,100,3,4
"T04","01",27-APR-11,13,45,"Beverley Dodd","18",11,50,2,4
"T11","01",27-APR-11,13,6,"Alex Turner","1",13,96,2,4
"T04","02",29-APR-11,11,30,"Ian H Findlay","1",14,100,2,5
"T11","01",04-MAY-11,13,40,"Alex Turner","1",12,64,2,5
"T08","01",04-MAY-11,14,20,"David Schoepfer","12",17,100,2,5
"T03","01",04-MAY-11,12,20,"H D Nicholson","2",14,100,4,5
"T02","01",04-MAY-11,13,30,"David Hamilton","4",15,100,2,5
"T09","01",04-MAY-11,14,27,"Tim Knight","10",14,100,1,5
"T01","01",05-MAY-11,13,50,"Simon McMillan","4",20,75,-1,5
"T05","01",06-MAY-11,12,35,"Deborah Beaumont","8",16,91,4,6
"T08","01",06-MAY-11,13,30,"Michele Taylor","6",23,99,3,6
"T04","02",08-MAY-11,15,0,"Ian H Findlay","1",16,100,2,6
"T10","01",10-MAY-11,13,35,"Stuart Corbett","4",16,60,3,6
"T09","01",10-MAY-11,13,55,"Tim Knight","10",16,86,4,6
"T02","01",11-MAY-11,13,30,"David Hamilton","4",16,68,4,6
"T03","01",11-MAY-11,11,45,"H D Nicholson","2",13,0,2,6
"T02","02",12-MAY-11,14,0,"David Hamilton","4",15,100,5,6
"T05","01",15-MAY-11,11,10,"Deborah Beaumont","8",15,69,4,7
"T08","01",16-MAY-11,13,39,"Michele Taylor","6",18,48,4,7
"T02","01",16-MAY-11,14,45,"David Hamilton","4",16,9,3,7
"T02","02",17-MAY-11,15,20,"David Hamilton","4",17,62,3,7
"T04","02",19-MAY-11,11,0,"Ian H Findlay","1",12,100,2,7
"T01","01",19-MAY-11,14,20,"Simon McMillan","4",16,75,-1,7
"T10","01",19-MAY-11,15,10,"Stuart Corbett","4",16,100,2,7
"T05","01",20-MAY-11,13,0,"Deborah Beaumont","8",14,96,4,8
"T09","01",24-MAY-11,14,23,"Tim Knight","10",14,100,2,8
"T08","01",25-MAY-11,15,0,"David Schoepfer","12",20,100,3,8
"T10","01",25-MAY-11,12,5,"Stuart Corbett","4",15,100,3,8
"T04","02",25-MAY-11,11,0,"Ian H Findlay","1",15,50,1,8
"T05","01",27-MAY-11,14,40,"Deborah Beaumont","8",14,93,5,9
"T10","01",01-JUN-11,13,30,"Stuart Corbett","4",15,0,3,9
"T02","02",02-JUN-11,11,50,"David Hamilton","4",22,100,4,9
"T02","01",02-JUN-11,13,30,"David Hamilton","4",22,100,3,9
"T08","01",02-JUN-11,14,43,"Michele Taylor","6",23,90,2,9
"T04","02",02-JUN-11,14,0,"Ian H Findlay","1",22,100,1,9
"T11","01",03-JUN-11,13,22,"Alex Turner","1",21,100,1,10
"T02","01",03-JUN-11,13,45,"David Hamilton","4",21,100,4,10
"T05","01",03-JUN-11,13,30,"Deborah Beaumont","8",21,100,4,10
"T04","02",03-JUN-11,11,30,"Ian H Findlay","1",23,100,1,10
"T09","01",03-JUN-11,14,45,"Tim Knight","10",23,100,2,10
"T02","02",06-JUN-11,13,45,"David Hamilton","4",15,38,2,10
"T08","01",06-JUN-11,14,15,"David Schoepfer","12",24,99,3,10
"T03","01",08-JUN-11,11,45,"H D Nicholson","2",14,60,2,10
"T10","01",08-JUN-11,11,35,"Stuart Corbett","4",13,40,3,10
"T01","01",09-JUN-11,14,40,"Simon McMillan","4",18,8,-1,10
"T02","02",10-JUN-11,11,30,"David Hamilton","4",15,88,4,11
"T04","02",10-JUN-11,11,0,"Ian H Findlay","1",12,100,1,11
"T09","01",14-JUN-11,14,26,"Tim Knight","10",21,100,1,11
"T02","01",14-JUN-11,11,30,"David Hamilton","4",18,100,2,11
"T01","01",14-JUN-11,11,30,"Simon McMillan","4",21,100,-1,11
"T08","01",14-JUN-11,11,30,"David Schoepfer","12",19,90,2,11
"T10","01",14-JUN-11,14,30,"Stuart Corbett","4",19,100,2,11
"T05","01",14-JUN-11,11,40,"Deborah Beaumont","8",16,99,4,11
"T03","01",15-JUN-11,11,55,"H D Nicholson","2",13,100,1,11
"T04","01",15-JUN-11,12,52,"Beverley Dodd","18",14,60,3,11
"T04","02",20-JUN-11,11,0,"Ian H Findlay","1",17,50,2,12
"T10","01",21-JUN-11,13,55,"Stuart Corbett","4",17,100,4,12
"T08","01",21-JUN-11,12,10,"Michele Taylor","6",19,21,4,12
"T03","01",22-JUN-11,11,40,"H D Nicholson","2",16,100,2,12
"T01","01",22-JUN-11,13,45,"Simon McMillan","4",18,67,-1,12
"T09","01",23-JUN-11,11,10,"Tim Knight","10",15,48,1,12
"T05","01",23-JUN-11,15,10,"Anne Harvey","7",15,63,5,12
"T05","01",26-JUN-11,11,50,"Anne Harvey","7",21,100,5,13
"T08","01",27-JUN-11,12,3,"Michele Taylor","6",27,4,3,13
"T02","01",28-JUN-11,11,30,"David Hamilton","4",16,80,1,13
"T02","02",28-JUN-11,13,45,"David Hamilton","4",16,95,2,13
"T04","02",28-JUN-11,11,0,"Ian H Findlay","1",18,100,2,13
"T04","01",28-JUN-11,14,45,"Beverley Dodd","18",14,100,2,13
"T03","01",29-JUN-11,14,35,"B McCarney","7",17,100,2,13
"T10","01",29-JUN-11,12,0,"Stuart Corbett","4",16,67,3,13
"T09","01",01-JUL-11,11,20,"Tim Knight","10",16,38,1,14
"T08","01",01-JUL-11,14,26,"David Schoepfer","12",20,45,1,14
"T05","01",02-JUL-11,10,50,"Belinda Wheeler","6",20,97,1,14
"T04","02",03-JUL-11,11,0,"Ian H Findlay","1",21,100,1,14
"T03","01",04-JUL-11,12,50,"B McCarney","7",20,100,4,14
"T10","01",04-JUL-11,11,45,"Stuart Corbett","4",21,100,2,14
"T02","02",04-JUL-11,12,0,"David Hamilton","4",18,100,3,14
"T02","01",04-JUL-11,10,30,"David Hamilton","4",19,91,3,14
"T01","01",04-JUL-11,13,30,"Simon McMillan","4",25,100,-1,14
"T02","01",08-JUL-11,11,0,"David Hamilton","4",17,80,2,15
"T02","02",08-JUL-11,13,45,"David Hamilton","4",18,100,1,15
"T05","01",11-JUL-11,14,50,"Deborah Beaumont","8",19,24,1,15
"T10","01",11-JUL-11,13,50,"Stuart Corbett","4",21,73,2,15
"T08","01",11-JUL-11,13,43,"David Schoepfer","12",23,9,2,15
"T03","01",11-JUL-11,13,25,"B McCarney","7",22,100,-1,15
"T11","01",13-JUL-11,12,35,"Alex Turner","1",14,100,2,15
"T04","01",13-JUL-11,14,10,"Beverley Dodd","18",15,100,3,15
"T04","02",13-JUL-11,12,0,"Ian H Findlay","1",13,100,1,15
"T01","01",13-JUL-11,13,50,"Simon McMillan","4",25,25,-1,15
"T09","01",14-JUL-11,11,6,"Tim Knight","10",17,94,1,15
"T02","01",15-JUL-11,13,10,"David Hamilton","4",18,100,2,16
"T02","02",15-JUL-11,14,20,"David Hamilton","4",18,75,4,16
"T08","01",15-JUL-11,14,40,"David Schoepfer","12",24,60,2,16
"T04","02",15-JUL-11,11,0,"Ian H Findlay","1",18,100,1,16
"T10","01",19-JUL-11,11,20,"Stuart Corbett","4",17,53,2,16
"T11","01",20-JUL-11,13,44,"Victoria Bowmaker","10",13,100,3,16
"T03","01",20-JUL-11,14,0,"HD Nicholson & B McCarney","9",14,1,2,16
"T01","01",21-JUL-11,13,45,"Simon McMillan","4",18,17,-1,16
"T05","01",21-JUL-11,14,15,"Deborah Beaumont","8",18,100,4,16
"T09","01",22-JUL-11,13,15,"Tim Knight","10",17,90,1,17
"T04","02",24-JUL-11,11,0,"Ian H Findlay","1",17,100,2,17
"T10","01",25-JUL-11,12,20,"Stuart Corbett","4",22,100,3,17
"T08","01",25-JUL-11,14,30,"David Schoepfer","12",23,93,2,17
"T03","01",26-JUL-11,15,5,"H D Nicholson","2",19,100,2,17
"T05","01",26-JUL-11,14,5,"Deborah Beaumont","8",21,100,4,17
"T11","01",27-JUL-11,12,31,"Victoria Bowmaker","10",19,58,-1,17
"T04","01",27-JUL-11,13,20,"Beverley Dodd","18",17,80,1,17
"T01","01",28-JUL-11,13,30,"Simon McMillan","4",23,17,-1,17
"T08","01",29-JUL-11,13,10,"David Schoepfer","12",19,0,2,18
"T10","01",01-AUG-11,11,25,"Stuart Corbett","4",24,100,2,18
"T09","01",01-AUG-11,10,34,"Tim Knight","10",23,100,1,18
"T02","01",03-AUG-11,11,15,"David Hamilton","4",19,100,1,18
"T11","01",03-AUG-11,11,49,"Victoria Bowmaker","10",14,60,1,18
"T02","02",03-AUG-11,14,0,"David Hamilton","4",19,100,2,18
"T04","02",03-AUG-11,11,0,"Ian H Findlay","1",20,100,-1,18
"T05","01",03-AUG-11,14,40,"Deborah Beaumont","8",18,95,3,18
"T04","01",03-AUG-11,13,15,"Beverley Dodd","18",18,60,2,18
"T03","01",03-AUG-11,11,45,"H D Nicholson","2",20,100,2,18
"T01","01",03-AUG-11,13,40,"Simon McMillan","4",27,67,-1,18
"T08","01",05-AUG-11,14,10,"David Schoepfer","12",23,85,1,19
"T02","01",05-AUG-11,13,15,"David Hamilton","4",17,0,2,19
"T04","02",05-AUG-11,11,0,"Ian H Findlay","1",17,100,2,19
"T05","01",09-AUG-11,13,0,"Deborah Beaumont","8",16,60,5,19
"T10","01",09-AUG-11,12,15,"Stuart Corbett","4",16,100,3,19
"T02","02",09-AUG-11,13,30,"David Hamilton","4",17,100,4,19
"T01","01",10-AUG-11,13,30,"Simon McMillan","4",20,100,-1,19
"T04","02",15-AUG-11,12,0,"Ian H Findlay","1",15,50,2,20
"T10","01",15-AUG-11,11,30,"Stuart Corbett","4",14,60,3,20
"T01","01",15-AUG-11,13,15,"Simon McMillan","4",21,8,-1,20
"T02","01",15-AUG-11,14,15,"David Hamilton","4",17,60,2,20
"T08","01",15-AUG-11,11,40,"Michele Taylor","6",21,73,3,20
"T03","01",17-AUG-11,11,35,"H D Nicholson","2",17,100,2,20
"T04","01",17-AUG-11,13,0,"Beverley Dodd","18",12,10,2,20
"T11","01",17-AUG-11,12,56,"Victoria Bowmaker","10",13,100,3,20
"T02","02",19-AUG-11,14,20,"David Hamilton","4",15,100,2,21
"T09","01",19-AUG-11,13,25,"Tim Knight","10",17,89,1,21
"T05","01",19-AUG-11,12,5,"Anne Harvey","7",18,54,3,21
"T02","01",19-AUG-11,13,15,"David Hamilton","4",16,76,3,21
"T04","02",20-AUG-11,11,30,"Ian H Findlay","1",18,100,3,21
"T10","01",22-AUG-11,12,5,"Stuart Corbett","4",18,67,2,21
"T08","01",22-AUG-11,11,51,"Michele Taylor","6",21,85,1,21
"T03","01",24-AUG-11,11,45,"H D Nicholson","2",16,40,2,21
"T01","01",24-AUG-11,13,30,"Simon McMillan","4",22,67,-1,21
"T02","01",26-AUG-11,14,15,"David Hamilton","4",17,0,2,22
"T04","02",29-AUG-11,12,0,"Ian H Findlay","1",14,50,4,22
"T05","01",29-AUG-11,12,40,"Anne Harvey","7",17,77,4,22
"T11","01",31-AUG-11,11,50,"Dylan Lloyd","13",12,1,-1,22
"T03","01",31-AUG-11,12,0,"H D Nicholson","2",15,100,2,22
"T10","01",31-AUG-11,11,30,"Stuart Corbett","4",16,0,2,22
"T01","01",01-SEP-11,13,45,"Simon McMillan","4",21,100,-1,22
"T09","01",01-SEP-11,14,26,"Tim Knight","10",18,100,1,22
"T08","01",01-SEP-11,14,27,"Michele Taylor","6",21,92,3,22
"T10","01",02-SEP-11,11,0,"Stuart Corbett","4",20,100,2,23
"T08","01",02-SEP-11,14,5,"Michele Taylor","6",25,98,4,23
"T04","02",04-SEP-11,11,30,"Ian H Findlay","1",17,100,-1,23
"T02","01",07-SEP-11,13,45,"David Hamilton","4",16,48,2,23
"T03","01",07-SEP-11,11,35,"H D Nicholson","2",14,60,3,23
"T02","02",08-SEP-11,13,50,"David Hamilton","4",17,5,2,23
"T04","02",10-SEP-11,15,0,"Ian H Findlay","1",20,100,3,24
"T05","01",12-SEP-11,14,5,"Deborah Beaumont","8",15,83,3,24
"T09","01",13-SEP-11,13,35,"Tim Knight","10",16,48,1,24
"T08","01",14-SEP-11,12,4,"Michele Taylor","6",18,38,3,24
"T02","01",14-SEP-11,13,35,"David Hamilton","4",15,100,5,24
"T01","01",14-SEP-11,13,50,"Simon McMillan","4",17,0,-1,24
"T10","01",15-SEP-11,13,10,"Stuart Corbett","4",17,100,2,24
"T05","01",19-SEP-11,14,0,"Deborah Beaumont","8",15,60,4,25
"T01","01",21-SEP-11,13,40,"Simon McMillan","4",16,75,-1,25
"T02","01",22-SEP-11,14,0,"David Hamilton","4",15,100,5,25
"T03","01",22-SEP-11,13,30,"B McCarney","7",16,50,4,25
"T10","01",22-SEP-11,13,30,"Stuart Corbett","4",16,87,3,25
"T04","02",22-SEP-11,12,0,"Ian H Findlay","1",14,50,3,25
"T11","01",26-SEP-11,12,24,"Victoria Bowmaker","10",22,100,3,26
"T05","01",26-SEP-11,14,5,"Deborah Beaumont","8",21,100,3,26
"T08","01",27-SEP-11,13,30,"Michele Taylor","6",20,32,1,26
"T02","01",28-SEP-11,13,30,"David Hamilton","4",20,100,4,26
"T03","01",28-SEP-11,11,30,"B McCarney","7",22,100,3,26
"T04","02",28-SEP-11,11,30,"Ian H Findlay","1",23,100,1,26
"T02","02",28-SEP-11,14,10,"David Hamilton","4",20,100,5,26
"T09","01",28-SEP-11,14,28,"Tim Knight","10",19,100,1,26
"T04","01",28-SEP-11,13,50,"Beverley Dodd","18",20,100,3,26
"T10","01",28-SEP-11,12,20,"Stuart Corbett","4",22,100,3,26
"T01","01",29-SEP-11,13,40,"Simon McMillan","4",21,100,-1,26
"T08","01",30-SEP-11,11,8,"Michele Taylor","6",25,100,2,
"T08","01",12-OCT-11,10,53,"Michele Taylor","6",18,50,3,
"T08","01",14-OCT-11,13,38,"Michele Taylor","6",16,100,3,
"T08","01",26-MAR-12,14,32,"Michele Taylor","6",18,100,3,
"T09","01",02-APR-12,14,10,"Christine Tilbury","7",16,100,3,1
"T10","01",02-APR-12,12,45,"Stuart Corbett","4",12,100,1,1
"T04","02",05-APR-12,12,0,"Ian H Findlay","1",10,100,1,1
"T10","01",13-APR-12,12,0,"Stuart Corbett","4",10,100,2,2
"T09","01",13-APR-12,13,15,"Christine Tilbury","7",12,80,-1,2
"T04","02",13-APR-12,12,0,"Ian H Findlay","1",10,100,1,2
"T04","02",17-APR-12,12,0,"Ian H Findlay","1",10,100,2,3
"T04","02",22-APR-12,12,0,"Ian H Findlay","1",10,50,1,4
"T10","01",30-APR-12,15,0,"Stuart Corbett","4",14,100,3,5
"T03","01",30-APR-12,15,20,"H D Nicholson","2",14,100,2,5
"T02","01",01-MAY-12,13,15,"David Hamilton","4",13,100,2,5
"T05","01",02-MAY-12,12,50,"Deborah Beaumont","8",16,100,2,5
"T02","02",02-MAY-12,13,0,"David Hamilton","4",12,100,2,5
"T04","02",03-MAY-12,11,30,"Ian H Findlay","1",11,100,1,5
"T02","02",08-MAY-12,15,0,"David Hamilton","4",13,50,3,6
"T02","01",08-MAY-12,13,30,"David Hamilton","4",12,82,2,6
"T04","02",09-MAY-12,11,30,"Ian H Findlay","1",11,50,1,6
"T03","01",09-MAY-12,11,40,"H D Nicholson","2",12,100,2,6
"T04","01",09-MAY-12,13,15,"Beverley Dodd","18",10,20,2,6
"T05","01",11-MAY-12,11,45,"Deborah Beaumont","8",13,70,4,6
"T10","01",11-MAY-12,0,,"Stuart Corbett","4",12,100,4,6
"T05","01",13-MAY-12,11,20,"Deborah Beaumont","8",15,100,3,7
"T04","02",14-MAY-12,12,0,"Ian H Findlay","1",10,100,1,7
"T09","01",16-MAY-12,13,9,"Christine Tilbury","7",11,14,1,7
"T02","01",21-MAY-12,13,30,"David Hamilton","4",15,100,2,8
"T02","02",21-MAY-12,14,40,"David Hamilton","4",15,100,2,8
"T08","01",22-MAY-12,14,5,"Michele Taylor","6",24,100,2,8
