unique_id,reported_taxa,corrected_taxa
9,034.002.003,Alnus rugosa
9,034.002.999,Alnus sp.
9,034.002.001,Alnus viridis
9,034.001.003,Betula humilis
9,034.001.004,Betula nana
9,034.001.001,Betula pendula
9,034.001.002,Betula pubescens
9,034.001.999,Betula sp.
9,314.001.001,Blasia pusilla
9,022.001.001,Blechnum spicant
9,022.002.001,Woodwardia radicans
9,148.012.003,Alkanna calliensis
9,148.012.008,Alkanna corcyrensis
9,148.012.002,Alkanna graeca
9,148.012.009,Alkanna lutea
9,148.012.006,Alkanna methanaea
9,148.012.013,Alkanna noneiformis
9,148.012.001,Alkanna orientalis
9,148.012.010,Alkanna pelia
9,148.012.011,Alkanna pindicola
9,148.012.004,Alkanna primuliflora
9,148.012.014,Alkanna pulmonaria
9,148.012.012,Alkanna sandwithii
9,148.012.017,Alkanna sartoriana
9,148.012.015,Alkanna scardica
9,148.012.016,Alkanna sieberi
9,148.012.999,Alkanna sp.
9,148.012.005,Alkanna stribrnyi
9,148.012.007,Alkanna tinctoria
9,148.026.002,Amsinckia calycina
9,148.026.001,Amsinckia lycopsoides
9,148.026.999,Amsinckia sp.
9,148.021.021,Anchusa aegyptiaca
9,148.021.012,Anchusa aggregata
9,148.021.022,Anchusa arvensis
9,148.021.011,Anchusa azurea
9,148.021.019,Anchusa barrelieri
9,148.021.008,Anchusa calcarea
9,148.021.004,Anchusa cespitosa
9,148.021.023,Anchusa cretica
9,148.021.009,Anchusa crispa
9,148.021.002,Anchusa gmelinii
9,148.021.007,Anchusa granatensis
9,148.021.001,Anchusa leptophylla
9,148.021.016,Anchusa macedonica
9,148.021.015,Anchusa macrosyrinx
9,148.021.003,Anchusa ochroleuca
9,148.021.010,Anchusa officinalis
9,148.021.014,Anchusa pusilla
9,148.021.006,Anchusa sartorii
9,148.021.020,Anchusa serpentinicola
9,148.021.999,Anchusa sp.
9,148.021.018,Anchusa spruneri
9,148.021.017,Anchusa stylosa
9,148.021.013,Anchusa thessala
9,148.021.005,Anchusa undulata
9,148.021.024,Anchusa variegata
9,148.001.001,Argusia sibirica
9,148.003.001,Arnebia decumbens
9,148.027.001,Asperugo procumbens
9,148.023.001,Borago officinalis
9,148.023.002,Borago pygmaea
9,148.023.999,Borago sp.
9,148.020.001,Brunnera macrophylla
9,148.006.004,Buglossoides arvensis
9,148.006.003,Buglossoides calabra
9,148.006.002,Buglossoides gastonii
9,148.006.006,Buglossoides glandulosa
9,148.006.005,Buglossoides minima
9,148.006.001,Buglossoides purpurocaerulea
9,148.006.999,Buglossoides sp.
9,148.006.007,Buglossoides tenuiflora
9,148.010.002,Cerinthe glabra
9,148.010.003,Cerinthe major
9,148.010.001,Cerinthe minor
9,148.010.004,Cerinthe retorta
9,148.010.999,Cerinthe sp.
9,148.034.009,Cynoglossum cheirifolium
9,148.034.011,Cynoglossum clandestinum
9,148.034.003,Cynoglossum columnae
9,148.034.005,Cynoglossum creticum
9,148.034.002,Cynoglossum dioscoridis
9,148.034.004,Cynoglossum germanicum
9,148.034.007,Cynoglossum hungaricum
9,148.034.010,Cynoglossum magellense
9,148.034.008,Cynoglossum nebrodense
9,148.034.001,Cynoglossum officinale
9,148.034.999,Cynoglossum sp.
9,148.034.006,Cynoglossum sphacioticum
9,148.014.001,Echium albicans
9,148.014.002,Echium angustifolium
9,148.014.018,Echium arenarium
9,148.014.004,Echium asperrimum
9,148.014.008,Echium boissieri
9,148.014.013,Echium creticum
9,148.014.007,Echium flavum
9,148.014.015,Echium gaditanum
9,148.014.003,Echium humile
9,148.014.005,Echium italicum
9,148.014.006,Echium lusitanicum
9,148.014.017,Echium parviflorum
9,148.014.011,Echium plantagineum
9,148.014.016,Echium rosulatum
9,148.014.009,Echium russicum
9,148.014.012,Echium sabulicola
9,148.014.999,Echium sp.
9,148.014.014,Echium tuberculatum
9,148.014.010,Echium vulgare
9,148.017.001,Elizaldia calycina
9,148.030.004,Eritrichium aretioides
9,148.030.002,Eritrichium nanum
9,148.030.001,Eritrichium pectinatum
9,148.030.999,Eritrichium sp.
9,148.030.003,Eritrichium villosum
9,148.013.001,Halacsya sendtneri
9,148.002.011,Heliotropium amplexicaule
9,148.002.009,Heliotropium arguzioides
9,148.002.004,Heliotropium dolosum
9,148.002.002,Heliotropium ellipticum
9,148.002.001,Heliotropium europaeum
9,148.002.006,Heliotropium halacsyi
9,148.002.007,Heliotropium hirsutissimum
9,148.002.003,Heliotropium lasiocarpum
9,148.002.008,Heliotropium micranthos
9,148.002.999,Heliotropium sp.
9,148.002.005,Heliotropium suaveolens
9,148.002.012,Heliotropium supinum
9,148.031.006,Lappula barbata
9,148.031.001,Lappula deflexa
9,148.031.003,Lappula echinophora
9,148.031.004,Lappula marginata
9,148.031.999,Lappula sp.
9,148.031.002,Lappula spinocarpos
9,148.031.005,Lappula squarrosa
9,148.007.007,Lithodora diffusa
9,148.007.002,Lithodora fruticosa
9,148.007.003,Lithodora hispidula
9,148.007.006,Lithodora nitida
9,148.007.005,Lithodora oleifolia
9,148.007.001,Lithodora rosmarinifolia
9,148.007.999,Lithodora sp.
9,148.007.004,Lithodora zahnii
9,148.004.001,Lithospermum officinale
9,148.008.001,Macrotomia densiflora
9,148.036.001,Mattiastrum lithospermifolium
9,148.025.001,Mertensia maritima
9,148.011.003,Moltkia doerfleri
9,148.011.002,Moltkia petraea
9,148.011.999,Moltkia sp.
9,148.011.001,Moltkia suffruticosa
9,148.029.021,Myosotis alpestris
9,148.029.026,Myosotis alpina
9,148.029.023,Myosotis ambigens
9,148.029.006,Myosotis arvensis
9,148.029.025,Myosotis asiatica
9,148.029.040,Myosotis azorica
9,148.029.011,Myosotis balbisiana
9,148.029.002,Myosotis cadmea
9,148.029.010,Myosotis congesta
9,148.029.027,Myosotis corsicana
9,148.029.034,Myosotis debilis
9,148.029.019,Myosotis decumbens
9,148.029.009,Myosotis discolor
9,148.029.022,Myosotis gallica
9,148.029.001,Myosotis incrassata
9,148.029.039,Myosotis lamottiana
9,148.029.020,Myosotis latifolia
9,148.029.035,Myosotis laxa
9,148.029.029,Myosotis lithospermifolia
9,148.029.005,Myosotis litoralis
9,148.029.014,Myosotis minutiflora
9,148.029.038,Myosotis nemorosa
9,148.029.012,Myosotis persoonii
9,148.029.004,Myosotis pusilla
9,148.029.007,Myosotis ramosissima
9,148.029.016,Myosotis refracta
9,148.029.037,Myosotis rehsteineri
9,148.029.008,Myosotis ruscinonensis
9,148.029.036,Myosotis scorpioides
9,148.029.030,Myosotis secunda
9,148.029.033,Myosotis sicula
9,148.029.018,Myosotis soleirolii
9,148.029.999,Myosotis sp.
9,148.029.041,Myosotis sparsiflora
9,148.029.015,Myosotis speluncicola
9,148.029.024,Myosotis stenophylla
9,148.029.032,Myosotis stolonifera
9,148.029.013,Myosotis stricta
9,148.029.028,Myosotis suaveolens
9,148.029.017,Myosotis sylvatica
9,148.029.003,Myosotis ucrainica
9,148.029.031,Myosotis welwitschii
9,148.005.001,Neatostema apulum
9,148.016.005,Nonea caspica
9,148.016.001,Nonea lutea
9,148.016.008,Nonea micrantha
9,148.016.002,Nonea obtusifolia
9,148.016.004,Nonea pallens
9,148.016.003,Nonea pulla
9,148.016.999,Nonea sp.
9,148.016.007,Nonea ventricosa
9,148.016.006,Nonea versicolor
9,148.016.009,Nonea vesicaria
9,148.033.008,Omphalodes brassicifolia
9,148.033.006,Omphalodes kuzinskyanae
9,148.033.005,Omphalodes linifolia
9,148.033.007,Omphalodes littoralis
9,148.033.004,Omphalodes luciliae
9,148.033.002,Omphalodes nitida
9,148.033.001,Omphalodes scorpioides
9,148.033.999,Omphalodes sp.
9,148.033.003,Omphalodes verna
9,148.009.015,Onosma arenaria
9,148.009.016,Onosma austriaca
9,148.009.012,Onosma bubanii
9,148.009.022,Onosma echioides
9,148.009.025,Onosma elegantissima
9,148.009.029,Onosma erecta
9,148.009.026,Onosma euboica
9,148.009.013,Onosma fastigiata
9,148.009.001,Onosma frutescens
9,148.009.002,Onosma graeca
9,148.009.019,Onosma helvetica
9,148.009.024,Onosma heterophylla
9,148.009.031,Onosma leptantha
9,148.009.020,Onosma lucana
9,148.009.027,Onosma mattirolii
9,148.009.028,Onosma montana
9,148.009.009,Onosma polyphylla
9,148.009.011,Onosma propontica
9,148.009.017,Onosma pseudarenaria
9,148.009.005,Onosma rhodopaea
9,148.009.006,Onosma setosa
9,148.009.008,Onosma simplicissima
9,148.009.999,Onosma sp.
9,148.009.033,Onosma spruneri
9,148.009.032,Onosma stellulata
9,148.009.030,Onosma taurica
9,148.009.003,Onosma taygetea
9,148.009.021,Onosma thracica
9,148.009.010,Onosma tinctoria
9,148.009.023,Onosma tornensis
9,148.009.007,Onosma tricerosperma
9,148.009.018,Onosma tridentina
9,148.009.014,Onosma vaudensis
9,148.009.004,Onosma visianii
9,148.022.001,Pentaglottis sempervirens
9,148.019.003,Procopiana circinalis
9,148.019.001,Procopiana cretica
9,148.019.002,Procopiana insularis
9,148.019.999,Procopiana sp.
9,148.015.008,Pulmonaria affinis
9,148.015.012,Pulmonaria angustifolia
9,148.015.004,Pulmonaria filarszkyana
9,148.015.014,Pulmonaria kerneri
9,148.015.011,Pulmonaria longifolia
9,148.015.006,Pulmonaria mollis
9,148.015.010,Pulmonaria montana
9,148.015.001,Pulmonaria obscura
9,148.015.002,Pulmonaria officinalis
9,148.015.003,Pulmonaria rubra
9,148.015.009,Pulmonaria saccharata
9,148.015.999,Pulmonaria sp.
9,148.015.005,Pulmonaria stiriaca
9,148.015.007,Pulmonaria vallarsae
9,148.015.013,Pulmonaria visianii
9,148.037.003,Rindera graeca
9,148.037.999,Rindera sp.
9,148.037.001,Rindera tetraspis
9,148.037.002,Rindera umbellata
9,148.028.001,Rochelia disperma
9,148.035.006,Solenanthus albanicus
9,148.035.003,Solenanthus apenninus
9,148.035.002,Solenanthus biebersteinii
9,148.035.001,Solenanthus reverchonii
9,148.035.004,Solenanthus scardicus
9,148.035.999,Solenanthus sp.
9,148.035.005,Solenanthus stamineus
9,148.018.002,Symphytum asperum
9,148.018.013,Symphytum bulbosum
9,148.018.006,Symphytum cordatum
9,148.018.010,Symphytum cycladense
9,148.018.009,Symphytum davisii
9,148.018.005,Symphytum gussonei
9,148.018.008,Symphytum ibiricum
9,148.018.007,Symphytum naxicola
9,148.018.001,Symphytum officinale
9,148.018.012,Symphytum orientale
9,148.018.014,Symphytum ottomanum
9,148.018.999,Symphytum sp.
9,148.018.011,Symphytum tauricum
9,148.018.004,Symphytum tuberosum
9,148.018.003,Symphytum x uplandicum
9,148.024.001,Trachystemon orientalis
9,148.032.001,Trigonotis peduncularis
9,315.001.001,Brachythecium albicans
9,315.001.003,Brachythecium campestre
9,315.001.004,Brachythecium capillaceum
9,315.001.005,Brachythecium collinum
9,315.001.007,Brachythecium erythrorhizon
9,315.001.008,Brachythecium geheebii
9,315.001.009,Brachythecium glaciale
9,315.001.010,Brachythecium glareosum
9,315.001.011,Brachythecium latifolium
9,315.001.012,Brachythecium mildeanum
9,315.001.013,Brachythecium oedipodium
9,315.001.014,Brachythecium oxycladum
9,315.001.015,Brachythecium plumosum
9,315.001.016,Brachythecium populeum
9,315.001.017,Brachythecium reflexum
9,315.001.018,Brachythecium rivulare
9,315.001.019,Brachythecium rutabulum
9,315.001.021,Brachythecium salebrosum
9,315.001.999,Brachythecium sp.
9,315.001.022,Brachythecium starkei
9,315.001.023,Brachythecium trachypodium
9,315.001.025,Brachythecium velutinum
9,315.003.001,Cirriphyllum cirrosum
9,315.003.002,Cirriphyllum piliferum
9,315.003.999,Cirriphyllum sp.
9,315.003.003,Cirriphyllum tommasinii
9,315.004.001,Eurhynchium angustirete
9,315.004.002,Eurhynchium crassinervium
9,315.004.003,Eurhynchium flotowianum
9,315.004.004,Eurhynchium hians
9,315.004.005,Eurhynchium meridionale
9,315.004.006,Eurhynchium praelongum
9,315.004.007,Eurhynchium pulchellum
9,315.004.008,Eurhynchium pumilum
9,315.004.009,Eurhynchium schleicheri
9,315.004.999,Eurhynchium sp.
9,315.004.010,Eurhynchium speciosum
9,315.004.011,Eurhynchium striatulum
9,315.004.012,Eurhynchium striatum
9,315.004.013,Eurhynchium striatum agg.
9,315.005.001,Homalothecium aureum
9,315.005.002,Homalothecium lutescens
9,315.005.003,Homalothecium nitens
9,315.005.004,Homalothecium philippeanum
9,315.005.005,Homalothecium sericeum
9,315.005.999,Homalothecium sp.
9,315.006.002,Isothecium alopecuroides
9,315.006.004,Isothecium myosuroides
9,315.006.999,Isothecium sp.
9,315.009.001,Rhynchostegiella curviseta
9,315.009.003,Rhynchostegiella jacquinii
9,315.009.999,Rhynchostegiella sp.
9,315.009.005,Rhynchostegiella tenella
9,315.009.006,Rhynchostegiella tenuicaulis
9,315.010.001,Rhynchostegium alopecuroides
9,315.010.002,Rhynchostegium confertum
9,315.010.003,Rhynchostegium megapolitanum
9,315.010.004,Rhynchostegium murale
9,315.010.005,Rhynchostegium riparioides
9,315.010.007,Rhynchostegium riparioides agg.
9,315.010.006,Rhynchostegium rotundifolium
9,315.010.999,Rhynchostegium sp.
9,315.011.002,Scleropodium cespitans
9,315.011.003,Scleropodium purum
9,315.011.999,Scleropodium sp.
9,315.011.004,Scleropodium tourettii
9,315.012.001,Scorpiurium circinatum
9,190.001.001,Fascicularia pitcairniifolia
9,316.001.001,Bruchia flexuosa
9,316.001.999,Bruchia sp.
9,316.001.002,Bruchia vogesiaca
9,316.002.001,Trematodon ambiguus
9,316.002.002,Trematodon brevicollis
9,316.002.999,Trematodon sp.
9,317.001.001,Anomobryum julaceum
9,317.003.001,Bryum algovicum
9,317.003.002,Bryum alpinum
9,317.003.075,Bryum alpinum agg.
9,317.003.003,Bryum archangelicum
9,317.003.004,Bryum arcticum
9,317.003.005,Bryum argenteum
9,317.003.006,Bryum atrovirens agg.
9,317.003.009,Bryum bicolor
9,317.003.076,Bryum bicolor agg.
9,317.003.010,Bryum bimum
9,317.003.011,Bryum blindii
9,317.003.012,Bryum bornholmese
9,317.003.013,Bryum caespiticium
9,317.003.014,Bryum calophyllum
9,317.003.015,Bryum capillare
9,317.003.077,Bryum capillare agg.
9,317.003.018,Bryum creberrimum
9,317.003.019,Bryum cryophilum
9,317.003.021,Bryum cyclophyllum
9,317.003.025,Bryum dunense
9,317.003.026,Bryum elegans
9,317.003.027,Bryum funckii
9,317.003.028,Bryum gemmiferum
9,317.003.029,Bryum gemmilucens
9,317.003.030,Bryum gemmiparum
9,317.003.031,Bryum imbricatum
9,317.003.032,Bryum intermedium
9,317.003.033,Bryum klinggraeffii
9,317.003.034,Bryum knowltonii
9,317.003.037,Bryum longisetum
9,317.003.038,Bryum mamillatum
9,317.003.039,Bryum marrattii
9,317.003.040,Bryum mildeanum
9,317.003.042,Bryum muehlenbeckii
9,317.003.043,Bryum neodamense
9,317.003.045,Bryum oblongum
9,317.003.046,Bryum pallens
9,317.003.047,Bryum pallescens
9,317.003.049,Bryum pseudotriquetrum
9,317.003.078,Bryum pseudotriquetrum agg.
9,317.003.052,Bryum radiculosum
9,317.003.054,Bryum rubens
9,317.003.055,Bryum ruderale
9,317.003.056,Bryum rufifolium
9,317.003.057,Bryum rutilans
9,317.003.059,Bryum sauteri
9,317.003.060,Bryum schleicheri
9,317.003.999,Bryum sp.
9,317.003.061,Bryum stirtonii
9,317.003.062,Bryum subapiculatum
9,317.003.063,Bryum subelegans
9,317.003.065,Bryum tenuisetum
9,317.003.066,Bryum torquescens
9,317.003.067,Bryum turbinatum
9,317.003.068,Bryum uliginosum
9,317.003.069,Bryum veronense
9,317.003.070,Bryum versicolor
9,317.003.071,Bryum violaceum
9,317.003.072,Bryum warneum
9,317.003.073,Bryum weigelii
9,317.003.074,Bryum wrightii
9,317.005.001,Leptobryum pyriforme
9,317.006.001,Mielichhoferia elongata
9,317.006.002,Mielichhoferia mielichhoferiana
9,317.006.999,Mielichhoferia sp.
9,317.007.002,Orthodontium lineare
9,317.008.001,Plagiobryum demissum
9,317.008.999,Plagiobryum sp.
9,317.008.002,Plagiobryum zierii
9,317.009.001,Pohlia ambigua
9,317.009.002,Pohlia andalusica
9,317.009.004,Pohlia annotina
9,317.009.030,Pohlia annotina agg.
9,317.009.005,Pohlia atropurpurea
9,317.009.006,Pohlia bulbifera
9,317.009.007,Pohlia camptotrachela
9,317.009.008,Pohlia cruda
9,317.009.009,Pohlia crudoides
9,317.009.010,Pohlia drummondii
9,317.009.011,Pohlia elongata
9,317.009.013,Pohlia filum
9,317.009.014,Pohlia lescuriana
9,317.009.015,Pohlia longicollis
9,317.009.016,Pohlia ludwigii
9,317.009.017,Pohlia lutescens
9,317.009.018,Pohlia marchica
9,317.009.019,Pohlia melanodon
9,317.009.020,Pohlia muyldermansii
9,317.009.021,Pohlia nutans
9,317.009.022,Pohlia obtusifolia
9,317.009.023,Pohlia proligera
9,317.009.999,Pohlia sp.
9,317.009.025,Pohlia sphagnicola
9,317.009.026,Pohlia tundrae
9,317.009.028,Pohlia vexans
9,317.009.029,Pohlia wahlenbergii
9,317.010.001,Rhodobryum ontariense
9,317.010.002,Rhodobryum roseum
9,317.010.003,Rhodobryum roseum agg.
9,153.001.002,Buddleja albiflora
9,153.001.001,Buddleja davidii
9,153.001.003,Buddleja japonica
9,153.001.004,Buddleja lindleyana
9,153.001.999,Buddleja sp.
9,171.001.001,Butomus umbellatus
9,102.001.002,Buxus balearica
9,102.001.001,Buxus sempervirens
9,102.001.999,Buxus sp.
9,318.001.001,Buxbaumia aphylla
9,318.001.999,Buxbaumia sp.
9,318.001.002,Buxbaumia viridis
9,318.002.001,Diphyscium foliosum
9,118.002.001,Cereus peruvianus
9,118.001.005,Opuntia ficus-indica
9,118.001.006,Opuntia maxima
9,118.001.003,Opuntia monacantha
9,118.001.999,Opuntia sp.
9,118.001.004,Opuntia stricta
9,118.001.001,Opuntia tuna
9,118.001.002,Opuntia vulgaris
9,150.001.011,Callitriche brutia
9,150.001.007,Callitriche cophocarpa
9,150.001.010,Callitriche hamulata
9,150.001.001,Callitriche hermaphroditica
9,150.001.004,Callitriche lusitanica
9,150.001.006,Callitriche obtusangula
9,150.001.009,Callitriche palustris
9,150.001.012,Callitriche peploides
9,150.001.008,Callitriche platycarpa
9,150.001.003,Callitriche pulchra
9,150.001.999,Callitriche sp.
9,150.001.005,Callitriche stagnalis
9,150.001.013,Callitriche terrestris
9,150.001.002,Callitriche truncata
9,321.001.001,Calypogeia arguta
9,321.001.002,Calypogeia azurea
9,321.001.003,Calypogeia fissa
9,321.001.004,Calypogeia integristipula
9,321.001.005,Calypogeia muelleriana
9,321.001.006,Calypogeia neesiana
9,321.001.999,Calypogeia sp.
9,321.001.007,Calypogeia sphagnicola
9,321.001.008,Calypogeia suecica
9,168.004.001,Adenophora lilifolia
9,168.004.999,Adenophora sp.
9,168.004.002,Adenophora taurica
9,168.008.001,Asyneuma anthericoides
9,168.008.004,Asyneuma canescens
9,168.008.003,Asyneuma comosiforme
9,168.008.002,Asyneuma limonifolium
9,168.008.999,Asyneuma sp.
9,168.002.001,Azorina vidalii
9,168.001.047,Campanula affinis
9,168.001.008,Campanula aizoon
9,168.001.116,Campanula albanica
9,168.001.055,Campanula alpestris
9,168.001.045,Campanula alpina
9,168.001.059,Campanula amorgina
9,168.001.026,Campanula anchusiflora
9,168.001.021,Campanula andrewsii
9,168.001.103,Campanula aparinoides
9,168.001.119,Campanula apennina
9,168.001.006,Campanula arvatica
9,168.001.044,Campanula barbata
9,168.001.143,Campanula baumgartenii
9,168.001.144,Campanula beckiana
9,168.001.125,Campanula bertolae
9,168.001.102,Campanula bononiensis
9,168.001.057,Campanula calaminthifolia
9,168.001.128,Campanula cantabrica
9,168.001.107,Campanula carnica
9,168.001.034,Campanula carpatha
9,168.001.005,Campanula carpatica
9,168.001.025,Campanula celsii
9,168.001.003,Campanula cenisia
9,168.001.072,Campanula cervicaria
9,168.001.134,Campanula cespitosa
9,168.001.133,Campanula cochlearifolia
9,168.001.040,Campanula constantini
9,168.001.110,Campanula crassipes
9,168.001.039,Campanula cymaea
9,168.001.016,Campanula decumbens
9,168.001.097,Campanula delicatula
9,168.001.054,Campanula dichotoma
9,168.001.096,Campanula drabifolia
9,168.001.089,Campanula elatines
9,168.001.088,Campanula elatinoides
9,168.001.098,Campanula erinus
9,168.001.027,Campanula euboica
9,168.001.136,Campanula excisa
9,168.001.001,Campanula fastigiata
9,168.001.093,Campanula fenestrellata
9,168.001.140,Campanula ficarioides
9,168.001.071,Campanula foliosa
9,168.001.048,Campanula formanekiana
9,168.001.112,Campanula forsythii
9,168.001.087,Campanula fragilis
9,168.001.121,Campanula fritschii
9,168.001.092,Campanula garganica
9,168.001.142,Campanula gieseckiana
9,168.001.070,Campanula glomerata
9,168.001.024,Campanula goulimyi
9,168.001.052,Campanula grossekii
9,168.001.081,Campanula hawkinsiana
9,168.001.017,Campanula hemschinica
9,168.001.115,Campanula hercegovina
9,168.001.083,Campanula herminii
9,168.001.060,Campanula heterophylla
9,168.001.058,Campanula hierapetrae
9,168.001.113,Campanula hispanica
